,Erlotinib,Rapamycin,Sunitinib,Paclitaxel,Cyclopamine,AZ628,Sorafenib,Imatinib,Dasatinib,CMK,Pyrimethamine,GW843682X,Parthenolide,Bortezomib,Roscovitine,Salubrinal,Lapatinib,GSK269962A,Doxorubicin,Etoposide,Gemcitabine,Vinorelbine,Bicalutamide,QS11,Midostaurin,AZD6482,DMOG,Shikonin,Embelin,FH535,Thapsigargin,Bexarotene,Bleomycin,AUY922,Pazopanib,Tipifarnib,AS601245,AICAR,Camptothecin,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Methotrexate,ATRA,Gefitinib,Vorinostat,Nilotinib,RDEA119,Temsirolimus,Bosutinib,Lenalidomide,Axitinib,Elesclomol,PLX4720,GDC0941,AZD8055,SB590885,CCT007093,CCT018159
TCGA.DD.AAW2.01A.11R.A41C.07,4.57268972448357,-0.19902032957995,3.30487197784641,-3.21214602832489,6.25079441155785,2.95383959740061,3.83212540815422,4.93024016442232,2.54858264688791,3.62703354092343,5.01119260029544,-2.8076088711923,5.10551324306999,-4.9459628194906,4.83545948823697,3.74871692018076,4.09821397724169,3.66427713181657,-1.94360225394021,1.55047721118771,-2.41390721658262,-4.13815798862116,4.41116919512089,3.58296212727263,0.554727439251318,3.18166507830891,6.78283399804041,0.0395551003043657,2.75037857319471,1.8301792047729,-5.08379864695029,4.63543770838956,1.33766996167792,-2.63149347501642,4.37955783965567,1.35350340582463,3.06052510096621,8.13375030673322,-3.64532208330814,-4.18051153029858,3.52849471004323,0.539542636497697,-5.30403361367122,1.27330739321188,5.2127577788703,2.37466993599624,1.19422260125668,4.24413481115077,2.6271625467467,-0.526165690101136,2.9978987088237,5.45055716558889,3.34702795614041,-3.47328951361675,4.71319217204611,1.96986354407207,0.427038728366804,4.88777067534432,5.60561707814554,3.39233982557273
TCGA.DD.AAD2.01A.11R.A41C.07,4.43109521694609,-0.190220561756675,2.67546082977009,-3.17891964555602,6.42578093350891,1.82897959170905,3.74155883479745,4.92704383973179,1.16812661109834,3.60984752387349,4.11864564162251,-2.58461828648863,4.81205909784436,-5.54159553487198,4.8318545489058,4.30970804539785,4.20297837320788,3.5845908406976,-1.92481108746984,1.75862432724929,-2.51387614851282,-3.62669460986793,4.4302525574362,4.1033090067731,0.387505438567163,2.87733936994295,6.47989976759382,0.286512998450192,2.83976269252106,2.14992152953598,-4.38828830313947,4.75642559987503,1.07415944841478,-2.9141204147027,4.35432520384136,2.20005357418729,3.13237875712511,7.70041579551907,-4.56846609025156,-4.20678036376866,3.41423404913148,0.000126498019420218,-5.46631860038936,0.939340146318537,5.2677454973011,1.90559325388686,1.27590643049969,4.05151574735276,1.32632737827533,-1.68189217512978,2.87261085253229,5.37559332017732,3.39759921255467,-3.22332580943802,4.6702742536589,1.2582578851689,0.134563922805826,5.01515294661921,5.63171686748451,3.35485186200302
TCGA.5C.A9VG.01A.11R.A37K.07,4.7990462475227,0.125264648800691,3.46414635494802,-2.56589921479536,6.30834080393668,1.7664318795688,3.56502777767877,4.9690475653731,3.41293623087052,3.60879716488795,3.47792586593933,-2.59809266955891,4.44761698095204,-4.94010178979604,4.89134408260292,3.49580222900027,4.82761979707514,3.66911485807764,-2.17735329222099,1.44130292803587,-2.80032098635464,-4.31232533766974,4.55883470125086,2.80635051539908,0.471083973074852,4.05122000079397,6.87519727561683,-0.356827643605668,2.39614040100812,1.76084687887076,-5.32016382916619,4.53457603353084,1.41536352256896,-3.10135044509022,4.31600857650949,1.04974630970636,3.23591140142131,8.28837124193899,-4.2579322838075,-4.34540627637696,4.02689073073423,0.22265764660606,-5.78569052866088,0.592564818148031,5.05008915804171,2.45235257182714,0.889926323164414,4.51066069020697,2.09004403246154,-0.606881091130186,2.92892866507075,5.44304269093048,3.17483175474469,-3.24641950865146,4.73084890177799,2.03815779842427,0.169975099010805,5.14283252523931,5.60859703444952,2.64996635737985
TCGA.BC.A3KF.01A.11R.A213.07,4.4826319165565,-0.00403312463581074,3.66114278900827,-2.34588718443104,6.45718693367365,3.73224996710022,3.96065836371661,5.00044098736893,2.82135271112277,3.64415068943612,5.04485794083437,-2.08095448541965,5.07276087262718,-5.0708429273752,4.85405181479402,3.97311181925027,4.35087954338843,3.76559259786761,-1.77586767822735,2.52949638167302,-2.16843956164875,-3.53050601129919,4.51418116447997,3.98309103783663,0.885307944211593,3.27400250178157,7.024784291893,-0.116253634053404,2.96759671907814,1.99950254779781,-3.70170466444013,4.7379192698906,2.35578418129297,-2.38011864685607,4.66090144109169,2.21553015383392,3.17967326352047,8.16751883835009,-3.14559184861737,-4.09841600024726,3.80465864518296,1.14149280952734,-4.86788911549617,0.968704844332011,5.23707388221687,1.94670539444986,1.22681517224596,4.45231140381126,2.35684546342262,-0.699067661305943,3.03268920868878,5.48199201205366,3.42488144794959,-2.48612084384552,4.83472750987142,2.40867757540438,0.559221200047742,5.1136097139685,5.59405677296222,3.8274412082593
TCGA.G3.A7M9.01A.23R.A352.07,5.33629362921033,-0.0610051695048277,2.77976886100759,-3.52683676611943,6.6520794938382,3.56353025550065,3.94778926490156,5.13566014089298,2.87459233879841,2.82591918257389,3.58218186972018,-3.19737137478047,4.56321745428201,-5.48693139298993,4.9523192928561,4.1141241231624,5.42472031488319,3.61464332008657,-2.47441156802131,-0.0463222164577273,-3.14366620208816,-4.08738088397373,4.76800672892314,3.03175279226829,0.197225864829134,4.16131008404047,7.39646150117718,0.230866103334082,2.5727321120063,2.51173513490949,-6.19994125281456,4.86753407645846,-0.77657278292822,-2.99371906142545,4.36866696235514,1.99931924289994,3.46332314856716,8.67512602906253,-6.55510475588815,-4.55532739881192,1.80723841706152,-0.693579715518489,-6.97508244402095,0.0333258442225937,4.92590045565875,2.30919227525896,0.739556683127228,4.11951165477654,2.70213611168202,-0.668536878955253,2.43663608272181,5.32866821463582,3.13286318394532,-4.26137087727458,4.28899649536606,2.17401301495551,0.190065655552824,5.10646459841203,5.6473360522567,2.57930985307241
TCGA.2Y.A9H7.01A.11R.A39D.07,4.56326905723353,-0.496281939945009,3.21911984071528,-2.99986162801192,6.55800333604508,2.95876710206161,3.82833469551495,5.10231996492152,3.49395969482467,3.66943174224702,4.13148049964796,-2.62391632279946,4.93152752157317,-4.98074632999569,4.8177769444219,4.11644464281482,4.08833589248131,3.72297860093565,-2.2066589475443,0.2444710130449,-2.71844452108289,-4.71589822293106,4.64982176565251,3.24541620257289,0.286754373386979,3.32030488298097,6.21463604212319,-0.340963645732338,2.5983271608293,1.59533782441807,-5.64312256673071,4.57535518200756,-0.500114379381301,-3.19376787432919,4.6328687118574,1.73104330952073,3.17913826828594,8.35247302857979,-5.16933254501404,-4.25926721662335,3.13692822829598,0.045327823063686,-5.67804291736418,0.824716401344798,5.12301072125428,1.84234010713658,1.02985576516277,4.43087125993333,2.48335858399447,-1.65903993785614,2.66987481688734,5.43521352640076,3.28067162670754,-4.06242241208798,5.01292114360409,2.10587410407869,0.226490375110012,4.92100088341836,5.58987357406329,2.95968270081385
TCGA.DD.AAVW.01A.11R.A41C.07,4.67796757592643,0.237826725648215,3.63188384203935,-2.27011973276557,6.60493633151177,2.70673253757787,3.77865454641368,4.92632034722664,1.55907078179625,4.02825510766832,4.36896982520508,-1.57688290232226,5.23542457041173,-4.51823088379472,4.87624893258663,4.39492276992407,4.34354572501033,3.66222368408719,-1.74898404679276,2.41866440053007,-2.14136915977858,-3.23472386589517,4.50719875836263,4.25250711111958,0.508684518939215,3.60291827959636,6.71440368346518,0.399561681200295,3.10277208477983,2.04099632139873,-3.67065734914604,4.68426983177246,1.27033017853581,-2.19334640191862,4.4376561114906,2.8236086041038,3.14016210118175,8.15547114551391,-3.49094972963154,-4.05073199508894,4.0357432087773,0.694928992471507,-4.7721758699277,1.09273438137695,5.29265562611768,1.69788864811876,1.33090276959254,4.08039927073846,1.46870266869133,-0.347947603816165,2.62782217544926,5.43071130559305,3.42729753185068,-2.41144029709534,4.92436037580575,2.05728768210613,0.440023464234465,4.75278807606111,5.58468836423055,3.88760498646825
TCGA.DD.A4NB.01A.12R.A266.07,4.61450722258751,0.0341142360042319,2.9968577604511,-2.69506691243737,6.43962330834914,1.60751668818396,3.89864024422654,4.77214380382046,-0.414572411402101,3.48652866262582,4.25035103140431,-2.19917472728048,4.68546689922339,-6.53987575275756,4.83475694696758,4.0167342453541,4.22001256935055,3.16359171530996,-1.93595315117137,2.48618087539936,-2.49030950157237,-3.54396007993121,4.31463118403546,4.00057032925104,-0.446394534198557,2.48634790655116,6.21955433941049,0.533112587956513,2.52116077755398,2.17041385605487,-4.23632497998335,3.91574833828585,1.14670429764617,-3.1778741459848,3.6658568195857,2.02473473776783,3.00295592773972,8.58262982552325,-3.66283693388167,-4.19419704007466,3.38577147160561,0.188448396131321,-6.31856600787045,1.24003427897905,5.39538893110737,2.40709828987126,1.40102677911999,4.33585499898616,0.883449990024532,-1.483895282149,3.26216117679203,5.6525341138815,3.38283530327888,-3.18373188767201,4.92533850088995,1.14507109526198,0.245710054516219,5.58697974720409,5.54993315508833,3.26052755709155
TCGA.PD.A5DF.01A.11R.A27V.07,4.70133166444065,-0.557466998582861,2.75207434045442,-3.36943372169246,6.4777055311523,3.25987469367798,3.78365404148059,4.95791782814078,1.61631430192111,3.67100822392617,4.76938762437717,-2.58963707684895,4.74531724919342,-5.77185918967884,4.80077270196235,4.25639678900128,4.39908045650656,3.56449581407215,-1.80356919750479,2.20482454328236,-2.36703039357626,-3.5798480902976,4.44031041568493,4.23983007791098,0.71459506980576,3.4448278793271,6.5506407785921,0.443566358657247,3.15103342553645,2.48697679789113,-3.35955307495796,4.65298125488348,2.25011269096341,-2.6718877801289,4.28657004240615,2.23038940116032,3.19284610424892,8.00501502760843,-4.08420726267792,-4.24855706511852,3.44062982397536,0.786722391085336,-5.85628387611799,1.17422591780947,5.24869240496657,1.95466475516689,1.29989092872995,4.40215618988071,2.16677269969545,-1.27246075532326,2.64349013415194,5.48145095967964,3.42971109481484,-2.66063344879044,4.960619545494,2.28433429286674,0.505738247320758,5.24035854645342,5.61362301385241,3.07799796156596
TCGA.DD.A1EF.01A.11R.A131.07,4.83243555777472,0.134814034407871,3.05577105571119,-2.65204807894515,6.37237587985831,3.07765965366117,3.78031368815093,4.99765034181313,2.78851994564596,3.51107639455802,3.28939665395063,-2.16774821046694,5.26002310044076,-4.13021603478598,4.85834832452999,3.82024069425581,4.47824271505649,3.74986653383067,-2.18618186993341,1.02793195016328,-2.74952851050652,-4.50747631689641,4.5899057166545,3.16835827994877,0.0711517602856402,3.3315040246662,6.69183007095035,-0.110317479141365,2.71327844965739,1.83099462113581,-4.95535739239459,4.69276387531456,0.272422856219173,-2.59790100641755,4.35828888218807,1.59823692759326,3.15392628895393,8.54768617004217,-4.16393271081328,-4.28384173214765,3.22942851378199,0.304787145364724,-4.99444274780178,0.47687845428252,5.056958710449,2.08548948747656,0.959874641597296,4.00696136352778,2.80527913986998,-0.521966602183848,2.41661713054838,5.3419381544646,3.20775883514506,-3.42490629970326,4.34091145141673,2.43362191666855,0.27593256442231,4.58133413041144,5.59775993810528,3.41637572980474
TCGA.MI.A75G.01A.11R.A32O.07,5.05737492665156,-0.627116635239553,3.80133015535133,-3.21199579215325,6.47798802006929,3.36300883335959,3.88447554392555,5.00428597918337,2.76002506211951,3.63238379852998,5.01160959769987,-2.45455615746683,4.92878357854979,-5.1804894177108,4.81414176004119,3.88941864694486,4.35089601041509,3.72796225261341,-1.81126945825406,2.08862126028326,-2.27792714340073,-4.08126205689056,4.50800271762236,3.5791889456435,0.860094215204667,4.03150028233332,6.97846640727217,0.282839629524908,2.75828690844865,1.6646302266381,-4.94786924588131,4.61296143303547,2.17171431513548,-2.54892162726409,4.7069429815306,1.86307126150302,3.14525867391109,8.23510058736524,-3.37388085499554,-4.15289275271343,3.51909498739755,0.889259889462381,-5.5360649733498,1.80306868346334,5.30218283321311,2.41842691892237,1.28590896726058,4.5391906149819,1.72448362973323,-1.21013491295377,2.99613128445962,5.54045811371127,3.42094991757521,-3.43478650165054,5.11531958345455,2.53164226029009,0.477552882292961,4.63073477494672,5.61736730328151,3.13189767955802
TCGA.DD.AADW.01A.11R.A39D.07,4.66984454363126,-0.18820740552176,3.3452829585365,-2.60690364740909,6.3987569178429,3.57839036228224,3.97968772542551,5.03218550009655,1.56037461045895,3.38833360256211,4.43873258187578,-2.17652040841883,4.68595505220978,-5.13977863475114,4.87505557908383,4.03991524686672,4.34206037923733,3.57296953188744,-2.05945009489016,0.693515246516937,-2.35106702702416,-4.25125482326196,4.56325027418297,3.2539072275893,-0.382426710641805,2.83875671905389,6.57983475096099,-0.335257187723437,2.54488658125107,1.7237335721794,-4.99958666787262,4.75874993089373,0.377984361632731,-2.7882997627535,4.52764206558792,2.37103885534496,3.19984884344191,9.62218727642011,-3.58663370598997,-4.15020374156833,3.59958354370848,0.796915751694943,-4.93011656895371,1.25224473645681,5.18017114208524,2.46406381591505,1.1252430724306,4.46029658322091,1.8341527667186,0.5014725028133,2.85805126158205,5.50288285678998,3.31551706211528,-3.19195229190985,5.11911041943739,1.9968830954797,0.633984857148795,4.82820072461015,5.59110229839313,3.42908080263682
TCGA.XR.A8TF.01A.11R.A36F.07,4.91007579249501,0.446466366038431,3.71934415805199,-2.41118230788383,6.41744577247545,3.4337166873355,3.98626432238527,5.10615236304545,3.91023399705018,3.76226118325106,4.48694258877158,-1.85706530248307,5.22079768079661,-4.27781694732218,4.8742805403584,4.13333104232983,5.13441893033605,3.83991390687197,-2.1591139796875,1.26769834389344,-2.73720884066869,-4.60975962004618,4.57732329990896,3.04346676571266,0.666433837659619,3.68586361673092,7.05495388586196,-0.10394420705442,2.59309264492384,1.698672562251,-5.47768466207226,5.01879120164936,1.41481191871891,-2.79448493185855,4.74834603994541,1.20746115486452,3.21779727670275,7.42590192878264,-4.5476908344665,-4.29180450293879,3.18543989914993,0.551554204487902,-5.53033892289319,0.71373826883144,5.08917240588056,2.34735632444633,0.939971602576555,4.33049376261289,2.79811462383888,-1.00095445498371,2.47490330872848,5.30515256263138,3.24108592499235,-3.26594766047373,4.40675294353085,1.59709323131226,0.0204353254090774,4.68291636487145,5.58984971796037,2.92882989466069
TCGA.CC.A5UE.01A.11R.A28V.07,4.58524412973641,-0.526159259162638,2.63758478007526,-3.55964557208025,6.54348721088031,3.61618371062648,3.83526301401992,5.02034595201511,2.36292307311312,3.63703224087028,4.49368614851789,-2.8674448484508,4.64524366751108,-4.89458703928681,4.87909471569339,3.81671721600451,4.33173150102641,3.70083555055929,-1.81859767236465,1.69907946074854,-2.44084650819211,-4.11632092346391,4.61525874919914,3.79889390434127,0.66358406191137,4.1756816151921,6.8845472632197,0.662485557739235,3.26499605084858,2.35963865337042,-4.29125955452474,4.84883470194074,2.61556559078707,-2.33199092880497,4.37835055349862,2.10188093184696,3.25489416566183,7.65422909205518,-4.40214906980793,-4.27008907889797,3.20711836640867,0.458426201586645,-5.57829445937819,-0.168707017359759,5.18537564801378,2.30443545135177,1.17934087025896,4.11387466940953,3.04708745317723,-1.64181250509757,2.49765708469461,5.38326668588118,3.368324072955,-3.07541247981218,4.48131114514124,2.83544487996705,0.361301174353437,4.83037493450541,5.65064848508475,2.91299281482519
TCGA.DD.A1EL.01A.11R.A155.07,4.79836710114738,-0.400828357854065,2.48467382990216,-2.89164018260251,6.53042213314086,2.69950400809175,3.88142231590416,4.97255737451735,1.75080111081029,2.99715827618985,4.50926887960878,-2.84772879704141,4.59501515708675,-5.80847291694394,4.8882277496599,4.31042423454803,4.76107775191747,3.58827702190808,-1.87446025645728,1.7168559812551,-2.56187516194881,-3.86734134837038,4.62739183403555,4.07105818268543,0.694443960660386,3.86023859043426,6.64114657363052,0.37984572413465,2.91774580559189,2.56365427241898,-4.72224203511755,4.78408869991082,2.18501262645662,-2.60850610430175,4.53264616830502,2.33247758748615,3.27341515399187,7.43601037127351,-4.40275328224323,-4.31652832960581,3.3800181668665,-0.0120739895573863,-5.82877246800306,0.516801395137129,5.17599690610679,2.83805237473094,1.12443528673887,4.12225576248488,2.51871181252374,-1.12281951580816,2.86539936583133,5.38003392091108,3.316004855821,-3.13066605368484,5.23157907757485,2.01403992352288,0.068276643593042,5.5986870671192,5.66628103603219,3.04617340048086
TCGA.5R.AA1C.01A.11R.A41C.07,4.66972454248805,0.0905787250593715,3.52667894931068,-2.67764731947349,6.3343334144781,3.26372196050036,3.83141456943591,4.98194767971635,2.9118762171134,3.57528827512891,5.66762340947687,-2.06682160800866,5.03166059650339,-5.4052645424568,4.80692957802367,3.89175258314844,4.24315638148942,3.6592622794431,-2.00697590696098,1.57051190622846,-2.53817316471771,-4.24327488082187,4.54687303247188,3.90561817332834,0.620422076804403,3.12852957897529,6.40187401048333,0.226216720766656,2.91868191591738,2.11479730011861,-4.58610956421799,4.703467971007,1.45888934637289,-2.81186023827119,4.40955170591158,1.96525374365942,3.11611507652097,7.76593242548301,-3.72424068410476,-4.22960346074396,3.24878629842098,0.654940499964972,-5.61479078190393,1.05645225640232,5.24791205700768,2.64202948858728,1.26623800593,4.34990992546352,3.19698914509304,-0.649730013450196,3.31544837264208,5.53739431799786,3.38476583843778,-3.15619581642614,5.25185939655988,2.65608019930535,0.444803936543106,5.40252453226639,5.58966752708086,3.15737165430016
TCGA.DD.AAD8.01A.11R.A41C.07,4.90494632213415,-0.444396941471306,3.17212777813091,-2.89485860162248,6.45729516538287,3.99333530991462,3.93702544785141,5.06032840931599,3.33353604568914,3.78700609218595,4.54612514789751,-2.07040099375064,5.13001647063529,-4.95278818240335,4.8093191650258,4.45989909650223,4.69454915440174,3.77547427624088,-1.70643709033392,1.97652195007675,-2.20149808705113,-3.95743157388489,4.54131857451671,3.97968149360838,0.982447754548079,3.84953358385728,6.60237097162724,0.517139592002195,3.01884663510594,2.33406297657109,-4.83790071264156,4.75186128688809,2.46012432671422,-2.15212370095361,4.42810001396903,2.18632733330916,3.27782846626353,8.39167840087659,-3.67346664460442,-4.19074028861851,3.49148576908288,1.0431363399063,-4.92609325108226,0.824480941588696,5.1553009158092,2.23943458278406,1.2280225444048,4.48069742798354,3.00715406458797,-0.175957649271764,3.00285510178895,5.32396621756093,3.4100575872461,-2.06074836071915,5.13730894926984,3.67348280916387,1.03201853363622,5.41044844429045,5.58334071238964,2.98685462712318
TCGA.MR.A520.01A.11R.A266.07,4.58010129077489,-0.0659460706174197,3.68046429578066,-1.97473788181672,6.58594232052863,3.78672094589192,3.87159651362851,4.95190997178236,2.99668395087466,3.7560183187105,5.43263152220597,-1.39243982835688,5.07069003332669,-4.83564507147065,4.82430551453236,4.36318045665267,4.13083761839636,3.71368390801223,-1.80986998756778,2.02027761345142,-2.21274452930578,-4.19425136693988,4.52716621751521,4.1058122364214,0.538980777551378,2.8209661342492,6.37478377467242,0.137024206042398,2.98017663928703,1.97135981589332,-3.21786567116628,4.71491646903109,1.95254982975549,-2.82093479472911,4.40652362109402,1.93098451254185,3.13012826559696,8.07157966617846,-3.31166242314912,-4.1410387008097,3.78796034882925,0.833376043513005,-5.18452471630626,1.41850428516376,5.26523347396762,1.97924530427396,1.29807094083487,4.2917464997045,2.7954111088119,-1.29964738826526,2.68284956188821,5.45599412608239,3.38457935107489,-2.45799803071515,5.34651292073688,2.00416875439098,0.380407106544986,5.28706520124461,5.57901208130923,3.16889771392695
TCGA.G3.AAV5.01A.11R.A37K.07,4.56692351153988,0.217904387612213,3.67811611911513,-2.67256598492279,6.43503847502931,1.3447481656516,3.70116087898908,5.02692556065301,2.95452061003834,3.65575758287247,4.54536839831774,-2.61654752206089,4.75808214082547,-5.32797189206891,4.86214459319919,3.70954026719551,4.49331425584217,3.77330398420734,-2.02533354152938,1.26961877240571,-2.72653807987653,-4.29834989816269,4.5719241505906,3.35730504388197,0.716170716531573,3.91113074505521,6.80325315989582,-0.0997534901475365,2.78296491823989,1.87432020942873,-5.44065610958589,4.91271823507321,1.57875851295743,-2.93771332149247,4.47684531375399,1.62421843167482,3.17122598212482,7.64917166524561,-4.23081927292548,-4.24496018481504,3.76656947689446,0.327107147345968,-5.53692234873446,0.8847628925304,5.20231305030466,2.06148198256866,1.10434666195786,4.12994048297161,1.63686208381581,-1.11653958226872,2.65791842277121,5.37258124529785,3.33113963309853,-3.23016454420247,4.48076770295082,2.21780492342726,-0.0361628219940657,4.61138815288814,5.65688535652158,2.83905461083467
TCGA.EP.A3JL.01A.11R.A213.07,4.62763316502617,-0.17197954515323,2.86971749701553,-2.82233659131274,6.41364578522402,2.55070190670858,3.78290053102697,5.05403786976653,2.54877738341287,3.80121750286709,4.75414205022909,-2.31652624089384,4.90865141519315,-5.29108913306042,4.83011186158017,4.00053842746659,4.20942678338841,3.68089136010213,-1.90917241300621,1.91383074635493,-2.49970456346927,-3.63371184375058,4.55855532113159,4.067318747679,0.868598627729156,3.36625241309555,6.50762310378485,0.441787229793388,3.09039290831541,2.29282054694696,-3.64331262136048,5.09755686933912,2.12951125854927,-2.66099459324368,4.59295241988765,2.33377418160919,3.23649988000795,7.46984374354676,-4.74839100546941,-4.26141919521972,3.15477877642609,0.591748686586356,-5.32523886186384,0.453777565472301,5.16796120197563,1.46707598470172,1.18049627478853,4.13251448186036,2.51207210321573,-2.19914613936329,2.60035681574016,5.33899276580459,3.38866048600351,-3.0530650807486,4.60809255930747,2.04411225558082,0.309193090244532,5.04187001350792,5.60482504600647,3.10017319278383
TCGA.DD.AADF.01A.11R.A41C.07,4.74425346341615,-1.11083835492407,2.83369893824705,-3.26361480359529,6.47012709446175,4.18618412359284,3.93557820502918,5.18146854836932,3.31358399674806,3.23141943134361,4.91824348806617,-3.02680998622907,4.60114465778368,-6.00368637577041,4.8021818793008,3.9979954681781,4.70002911644533,3.78583466999557,-1.85235990170631,1.68993616946376,-2.27902180702102,-3.81577606326367,4.64968621215742,3.82981481430202,1.56538082595048,4.08889986792986,6.87703429306169,-0.284806833890219,3.08794760338492,2.3167088927057,-5.16184103296186,5.05029280841616,2.69666567893941,-2.64656082566606,4.91689857090743,2.26921371488187,3.34372804203285,7.76602714712046,-4.12697455328349,-4.31323537571268,3.47745733718986,1.02447939709749,-5.48906143558826,1.05331273854686,5.07951506143469,2.16800106570702,1.05440986007826,4.22788976007474,3.5281909004861,-1.76218264450614,2.78063915879658,5.24306877669521,3.28120563961954,-3.50436745214235,5.5841360337264,2.69413228506802,0.0440502884722225,5.00500728359049,5.61677045174875,3.07801540488757
TCGA.XR.A8TC.01A.11R.A36F.07,4.77029744181126,0.135679149888208,3.92109515296855,-2.13653323502975,6.5725282986723,3.16852299333325,3.86515788966568,5.01282937235871,3.07169233400621,3.70745128526706,4.03299004257522,-1.45377788713844,5.25703152413633,-4.30796466709785,4.87906622405187,4.19980932345832,4.92699496117599,3.8895939560899,-1.89497825432934,1.72898739147743,-2.17650149403807,-3.84165921313298,4.5156216967175,3.67091684548416,0.802509091342994,3.50072288353741,6.81163413222402,-0.0568793600075956,2.95935095133055,1.81622712653286,-4.05093615459638,4.9373218106087,1.41122835145559,-2.39399126081377,4.90646027008684,2.59255047065501,3.2128680510078,8.16000344866146,-3.48542289755621,-4.09146861131109,4.04035250788839,1.03516952812135,-4.79957749908673,1.3071808595027,5.20516113207384,1.97454483134256,1.17330717810803,4.33301130511866,1.47089900436315,-0.518780576430416,2.54971126286864,5.40976360170735,3.37107562308708,-2.69606909263738,4.90882179138028,1.89816789977004,0.425839249255172,4.82778815490557,5.59755966146215,3.73813576850696
TCGA.ZP.A9D2.01A.11R.A38B.07,4.14856872574725,-0.607031958238508,3.39853852874296,-2.92539753669084,6.4204858881524,3.08859843223223,3.8044125700888,4.83026202350333,-0.964076697763474,3.52546348616454,4.05171848562627,-2.73728525579996,4.82609534353251,-5.98526883909814,4.85505825526562,3.6186701764562,3.65995759043607,3.48394800360078,-1.78599982105618,1.98287473727791,-2.37608435149297,-3.47949794929145,4.38941964133505,3.92868169885945,-0.289038048203187,2.35133670456929,6.81624616133573,0.00714661123893379,2.57717854891573,1.97380807693697,-4.09589673398793,3.9844871094407,2.51124093294185,-2.17270632810512,4.17336666019894,1.95925781771889,3.10287883758799,8.71814392927628,-3.89985623013279,-4.16934954992094,3.27509138378299,0.58037039714724,-5.3555004404911,1.71675546103055,5.37253611068514,2.79648574798271,1.40411455034983,3.91258067470191,2.36784823090849,-1.17010709014222,2.5756761320824,5.49489670711888,3.43409847966475,-2.9319839626557,4.97998033367019,2.24374122502765,0.296825688665566,6.00854811016795,5.56647417627628,3.64992168171365
TCGA.ZP.A9CY.01A.11R.A38B.07,4.37697922156909,-0.142486127079115,3.28249384876557,-2.6928702957364,6.48967974498424,2.70047769320031,3.8912860558871,4.96000338342136,1.70575608148316,3.74614467451893,4.81462948126222,-2.06747484293174,4.94543866239475,-5.44971224686683,4.81245333784607,4.40308862547038,4.02704973081938,3.64272503425332,-1.85450637769306,1.75207772875857,-2.30768002990217,-3.94295465015384,4.44353297465058,4.21214370735285,0.32723926450493,2.88150620359308,6.46659879365012,0.225521957400803,2.94068702006822,2.10805754833946,-3.71629592853383,4.63944227717398,1.99231829520633,-2.69959161336329,4.41285509660101,2.30948771141946,3.10148118571637,8.00608468978092,-3.83820176769115,-4.12256614694413,3.62217696128759,0.786422112480835,-5.21639182776379,1.25452754941985,5.30731045328939,2.12773169106242,1.35708449401869,4.2196155162978,2.05133714653971,-1.24383810562935,2.64830161081779,5.45126044833717,3.42584552567357,-2.95460023251455,5.10074993507631,1.96120303243709,0.491450490605518,5.05758185353331,5.57374379917717,3.27582271363158
TCGA.ZS.A9CD.01A.11R.A37K.07,4.54070029344553,-0.0565545073341731,2.76156649107473,-3.0331579648523,6.4354625664152,2.85887061690581,3.79232449780694,4.96947767440747,1.74428768446127,3.5883083342664,4.2209890945008,-2.37474183850434,4.78580847235759,-5.28275588622548,4.78965151423217,3.90323498069519,4.23850590617181,3.67051920272639,-1.87715884633453,1.80026160865818,-2.42760192656933,-3.83861908684004,4.46308296133319,3.90067946659117,0.766202141446231,3.11845111175271,6.69487036590142,0.183017198812678,2.93000536228699,2.22273893648893,-3.89795767545319,4.80640124780234,1.65453408679245,-2.81789529885478,4.53221664715144,2.10790381733356,3.09964983338337,7.82070604054104,-3.95041872867053,-4.16326933813996,3.57685787554809,0.767228093058038,-5.49921860219287,1.06719173207542,5.30037882264659,1.82254477799732,1.33440789230133,4.13076967767586,2.1161768097263,-1.23406075816749,2.64947249792763,5.42496917150163,3.43363896335162,-2.93445010403286,4.69098049573069,1.69349250609186,0.375628523248913,4.90646063845795,5.62053164402753,3.09140606377119
TCGA.CC.A3MC.01A.11R.A22L.07,4.5598953475366,-0.229748227963677,3.37393460348714,-2.53722279947374,6.43618952496422,2.8929945845705,3.87040055859849,4.91290010181498,1.38703609827461,3.92135573909289,4.33223574976967,-2.25408553843664,4.80388994022161,-5.34771137986121,4.85438392157094,4.31348566067477,4.45675082798382,3.66730574630537,-1.73830200049628,1.98268904949335,-2.11638094170854,-3.58654741091001,4.45872409707579,3.9873996685199,0.966037752856987,3.13462008099736,6.21340203633231,0.417149234056673,2.95293495831544,2.12202479784793,-3.65989525241847,4.97410371861056,2.72245611722828,-2.27813966217773,4.39926971267181,3.01872523556878,3.22830148544076,8.01108947618725,-3.42102282386224,-4.10694367890838,3.45192657474476,0.882311098250271,-5.10789478720228,0.964603170834453,5.25030203566221,2.05709730449932,1.34968228386444,4.11298041683356,2.39338303800338,-0.671986934118042,3.27848101959251,5.38466746815127,3.43649067497685,-3.01669446330651,4.50835476082711,1.66416337229909,0.395079560355746,5.23821469978815,5.61991671742525,3.12340453035615
