node1,node2,node1_string_id,node2_string_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
AK7,NME1,9606.ENSP00000267584,9606.ENSP00000337060,0.053,0,0,0,0.08,0,0.713,0.201,0.774
AK7,RRM1,9606.ENSP00000267584,9606.ENSP00000300738,0.042,0,0,0,0,0,0.793,0.203,0.828
AK7,ENTPD2,9606.ENSP00000267584,9606.ENSP00000347213,0,0,0,0,0,0,0.906,0,0.906
AK7,DCK,9606.ENSP00000267584,9606.ENSP00000286648,0,0,0,0,0.055,0,0.907,0.143,0.918
AK7,APRT,9606.ENSP00000267584,9606.ENSP00000367615,0.084,0,0,0,0.14,0,0.934,0.204,0.953
AMPD1,NT5C1A,9606.ENSP00000430075,9606.ENSP00000235628,0,0,0,0,0.122,0,0.65,0.578,0.859
AMPD1,ATIC,9606.ENSP00000430075,9606.ENSP00000236959,0,0,0,0,0,0.052,0.9,0.694,0.968
AMPD1,NT5C,9606.ENSP00000430075,9606.ENSP00000245552,0,0,0,0,0,0,0.763,0.336,0.836
AMPD1,NT5E,9606.ENSP00000430075,9606.ENSP00000257770,0.081,0,0,0,0,0,0.798,0.353,0.87
AMPD1,GMPR,9606.ENSP00000430075,9606.ENSP00000259727,0.057,0,0,0,0.14,0.091,0.914,0.391,0.954
AMPD1,DCK,9606.ENSP00000430075,9606.ENSP00000286648,0,0,0,0,0,0,0.9,0.505,0.948
AMPD1,HPRT1,9606.ENSP00000430075,9606.ENSP00000298556,0,0,0,0,0,0,0.932,0.482,0.963
AMPD1,ENTPD3,9606.ENSP00000430075,9606.ENSP00000301825,0,0,0,0,0.047,0,0.9,0.195,0.916
AMPD1,IMPDH2,9606.ENSP00000430075,9606.ENSP00000321584,0.057,0,0,0,0.067,0.091,0.914,0.587,0.966
AMPD1,ENTPD5,9606.ENSP00000430075,9606.ENSP00000335246,0,0,0,0,0.055,0,0.9,0.205,0.918
AMPD1,NT5C2,9606.ENSP00000430075,9606.ENSP00000339479,0,0,0,0,0,0,0.678,0.396,0.797
AMPD1,IMPDH1,9606.ENSP00000430075,9606.ENSP00000345096,0.057,0,0,0,0.067,0.091,0.914,0.543,0.963
AMPD1,ENTPD4,9606.ENSP00000430075,9606.ENSP00000351520,0,0,0,0,0.042,0,0.9,0.181,0.914
AMPD1,NT5C1B,9606.ENSP00000430075,9606.ENSP00000352904,0,0,0,0,0.122,0,0.65,0.239,0.745
AMPD1,PNP,9606.ENSP00000430075,9606.ENSP00000354532,0.079,0,0,0,0.074,0,0.352,0.717,0.822
AMPD1,ENTPD1,9606.ENSP00000430075,9606.ENSP00000360250,0,0,0,0,0.058,0,0.9,0.245,0.922
AMPD1,ENTPD8,9606.ENSP00000430075,9606.ENSP00000360561,0,0,0,0,0.046,0,0.9,0.228,0.919
AMPD1,ENTPD6,9606.ENSP00000430075,9606.ENSP00000365840,0,0,0,0,0.055,0,0.9,0.183,0.916
AMPD1,APRT,9606.ENSP00000430075,9606.ENSP00000367615,0,0,0,0,0.14,0.163,0.942,0.685,0.985
AMPD1,ITPA,9606.ENSP00000430075,9606.ENSP00000369456,0.057,0,0,0,0,0,0.9,0.653,0.964
